symbol	syn.obs	missense.obs	nonsense.obs	fs.obs	inframe.obs	max.missense	max.nonsense	max.prot	cds.id	length
C7orf31	1	0	0	0	0	NA	NA	NA	ENST00000283905	5310
C7orf33	0	1	0	0	0	NA	NA	NA	ENST00000307003	1593
C7orf34	0	1	0	0	0	NA	NA	NA	ENST00000409607	1323
C7orf72	0	1	0	0	0	NA	NA	NA	ENST00000297001	3942
C8orf22	0	1	0	0	0	NA	NA	NA	ENST00000303202	756
C8orf34	0	1	0	0	0	NA	NA	NA	ENST00000518698	4842
C9orf172	1	0	0	0	0	NA	NA	NA	ENST00000436881	8784
C9orf57	0	1	0	0	0	NA	NA	NA	ENST00000377024	1449
C9orf84	0	0	0	1	0	NA	NA	NA	ENST00000318737	12996
CA14	1	0	0	0	0	NA	NA	NA	ENST00000369111	3033
CABIN1	0	1	0	0	0	NA	NA	NA	ENST00000263119	19980
CABLES2	0	2	0	0	0	NA	NA	NA	ENST00000279101	4302
CACNA1C	0	1	0	0	0	NA	NA	NA	ENST00000347598	19674
CACNA1D	1	0	0	0	0	NA	NA	NA	ENST00000350061	19449
CACNA1E	1	1	0	0	0	NA	NA	NA	ENST00000367573	20817
CACNA1F	0	2	0	0	0	NA	NA	NA	ENST00000376265	17793
CACNA1H	0	0	1	0	0	NA	NA	NA	ENST00000348261	21177
CACNA1I	0	1	0	0	0	NA	NA	NA	ENST00000402142	20007
CACNA2D4	1	0	0	0	0	NA	NA	NA	ENST00000382722	10233
CACNB3	0	1	0	0	0	NA	NA	NA	ENST00000301050	4356
CACNG3	1	0	0	0	0	NA	NA	NA	ENST00000005284	2835
CADM1	1	0	0	0	0	NA	NA	NA	ENST00000452722	3978
CADM3	0	1	0	0	0	NA	NA	NA	ENST00000368125	3582
CADPS	0	1	0	0	0	NA	NA	NA	ENST00000383710	12177
CADPS2	0	2	0	1	0	4.99999993077081	3.62919249967751	NA	ENST00000449022	11664
CALB2	0	1	0	0	0	NA	NA	NA	ENST00000302628	2439
CALCA	0	1	0	0	0	NA	NA	NA	ENST00000331587	1269
CALD1	1	0	0	0	0	NA	NA	NA	ENST00000361675	7137
CAMK4	1	0	0	0	0	NA	NA	NA	ENST00000282356	4257
CAMKV	1	0	0	0	0	NA	NA	NA	ENST00000477224	4509
CAMTA1	1	0	0	0	0	NA	NA	NA	ENST00000303635	15057
CAND1	0	1	0	0	0	NA	NA	NA	ENST00000545606	11070
CANX	0	1	0	0	0	NA	NA	NA	ENST00000247461	5328
CAPG	2	0	0	0	0	NA	NA	NA	ENST00000263867	3132
CAPN14	0	1	0	0	0	NA	NA	NA	ENST00000403897	6156
CAPN2	0	1	0	0	0	NA	NA	NA	ENST00000295006	6300
CAPRIN1	0	0	0	1	0	NA	NA	NA	ENST00000341394	6381
CARD11	0	1	0	0	0	NA	NA	NA	ENST00000396946	10386
CARD14	0	1	0	0	0	NA	NA	NA	ENST00000344227	9036
CARD6	0	0	0	1	0	NA	NA	NA	ENST00000254691	9333
CARMIL3	0	2	0	0	0	NA	NA	NA	ENST00000342740	12348
CARNMT1	0	2	0	0	0	NA	NA	NA	ENST00000376834	3681
CASP9	1	0	0	0	0	NA	NA	NA	ENST00000333868	3744
CASS4	0	1	0	0	0	NA	NA	NA	ENST00000360314	7074
CATSPERD	1	0	0	0	0	NA	NA	NA	ENST00000381624	7182
CATSPERG	1	1	0	0	0	NA	NA	NA	ENST00000409235	10431
CBL	0	1	0	0	0	NA	NA	NA	ENST00000264033	8154
CBX5	0	0	0	1	0	NA	NA	NA	ENST00000209875	1719
CC2D2A	0	1	0	0	0	NA	NA	NA	ENST00000424120	14580
CCAR2	0	1	0	0	0	NA	NA	NA	ENST00000308511	8307
CCDC120	0	1	0	0	0	NA	NA	NA	ENST00000496529	5670
CCDC121	0	1	0	0	0	NA	NA	NA	ENST00000324364	2502
CCDC125	0	1	0	0	0	NA	NA	NA	ENST00000396496	4599
CCDC13	1	0	0	0	0	NA	NA	NA	ENST00000310232	6435
CCDC14	2	0	0	0	0	NA	NA	NA	ENST00000488653	8208
CCDC142	0	1	0	0	0	NA	NA	NA	ENST00000393965	6750
CCDC149	0	1	0	0	0	NA	NA	NA	ENST00000504487	4761
CCDC168	0	3	1	2	0	3.94454683180465	4.99999890184558	NA	ENST00000322527	63729
CCDC170	0	1	0	0	0	NA	NA	NA	ENST00000239374	6435
CCDC171	0	1	0	0	0	NA	NA	NA	ENST00000380701	11934
CCDC178	0	1	0	0	0	NA	NA	NA	ENST00000383096	7803
CCDC186	0	1	0	0	0	NA	NA	NA	ENST00000369287	8082
CCDC22	2	0	0	0	0	NA	NA	NA	ENST00000376227	5643
CCDC39	1	1	0	0	0	NA	NA	NA	ENST00000442201	8469
CCDC53	0	1	0	0	0	NA	NA	NA	ENST00000240079	1746
CCDC54	0	2	0	0	0	NA	NA	NA	ENST00000261058	2952
CCDC62	0	1	0	0	0	NA	NA	NA	ENST00000253079	6156
CCDC73	0	1	0	0	0	NA	NA	NA	ENST00000335185	9711
CCDC77	0	1	0	0	0	NA	NA	NA	ENST00000239830	4392
CCDC8	1	0	0	0	0	NA	NA	NA	ENST00000307522	4842
CCDC81	0	1	0	0	0	NA	NA	NA	ENST00000445632	5868
CCDC88A	0	1	0	0	0	NA	NA	NA	ENST00000436346	16839
CCDC88B	0	1	0	0	0	NA	NA	NA	ENST00000356786	13284
CCDC88C	0	1	0	0	0	NA	NA	NA	ENST00000389857	18252
CCIN	0	1	0	0	0	NA	NA	NA	ENST00000335119	5292
CCNF	0	1	0	0	0	NA	NA	NA	ENST00000397066	7074
CCNL2	1	0	0	0	0	NA	NA	NA	ENST00000400809	4680
CCP110	0	0	0	1	0	NA	NA	NA	ENST00000381396	9108
CCR3	1	1	0	0	0	NA	NA	NA	ENST00000357422	3195
CCR4	0	1	0	0	0	NA	NA	NA	ENST00000330953	3240
CCS	1	0	0	0	0	NA	NA	NA	ENST00000533244	2466
CCSER1	1	1	0	0	0	NA	NA	NA	ENST00000509176	8100
CCT3	1	0	0	0	0	NA	NA	NA	ENST00000295688	4905
CD163L1	0	2	0	0	0	NA	NA	NA	ENST00000313599	13077
CD1A	0	1	0	0	0	NA	NA	NA	ENST00000289429	2943
CD1C	0	1	0	0	0	NA	NA	NA	ENST00000368170	2997
CD1E	0	1	0	0	0	NA	NA	NA	ENST00000368167	3492
CD209	0	1	0	0	0	NA	NA	NA	ENST00000315599	3636
CD248	0	1	0	0	0	NA	NA	NA	ENST00000311330	6813
CD300A	0	1	0	0	0	NA	NA	NA	ENST00000360141	2691
CD300LG	1	0	0	0	0	NA	NA	NA	ENST00000317310	2988
CD320	0	0	1	0	0	NA	NA	NA	ENST00000301458	2538
CD63	0	1	0	0	0	NA	NA	NA	ENST00000257857	2142
CD83	0	1	0	0	0	NA	NA	NA	ENST00000379153	1845
CD9	0	1	0	0	0	NA	NA	NA	ENST00000009180	2052
CD93	0	1	0	0	0	NA	NA	NA	ENST00000246006	5868
CDC16	0	1	0	0	0	NA	NA	NA	ENST00000356221	5580
CDC37	0	1	0	0	0	NA	NA	NA	ENST00000222005	3402
CDC37L1	1	0	0	0	0	NA	NA	NA	ENST00000381854	3033
CDC42BPB	0	1	0	0	0	NA	NA	NA	ENST00000361246	15399
CDC42EP4	1	0	0	0	0	NA	NA	NA	ENST00000335793	3204
CDC7	0	1	0	0	0	NA	NA	NA	ENST00000234626	5166
CDC73	0	2	0	0	0	NA	NA	NA	ENST00000367435	4779
CDCA2	0	1	0	0	0	NA	NA	NA	ENST00000330560	9207
CDCP1	0	2	0	0	0	NA	NA	NA	ENST00000296129	7524
CDH1	0	0	0	1	0	NA	NA	NA	ENST00000261769	7938
CDH12	0	1	0	0	0	NA	NA	NA	ENST00000382254	7146
CDH13	1	0	0	0	0	NA	NA	NA	ENST00000567109	6417
CDH16	0	0	1	0	0	NA	NA	NA	ENST00000299752	7461
CDH22	0	1	0	0	0	NA	NA	NA	ENST00000372262	7452
CDH3	0	1	0	0	0	NA	NA	NA	ENST00000264012	7461
CDH4	0	3	0	0	0	4.99999978821584	-4.99970993680453	NA	ENST00000614565	8244
CDH5	0	1	0	0	0	NA	NA	NA	ENST00000341529	7056
CDH8	1	0	0	0	0	NA	NA	NA	ENST00000577390	7191
CDH9	1	0	0	0	0	NA	NA	NA	ENST00000231021	7101
CDHR2	1	0	0	0	0	NA	NA	NA	ENST00000261944	11790
CDHR5	0	0	0	0	1	NA	NA	NA	ENST00000358353	7605
CDK13	0	1	0	0	0	NA	NA	NA	ENST00000181839	13608
CDK19	0	1	0	0	0	NA	NA	NA	ENST00000368911	4518
CDK5RAP2	0	0	0	1	0	NA	NA	NA	ENST00000349780	17037
CDKL5	0	2	0	0	0	NA	NA	NA	ENST00000379989	9270
CDKN2A	0	0	0	1	0	NA	NA	NA	ENST00000304494	1404
CDKN2AIPNL	0	1	0	0	0	NA	NA	NA	ENST00000458198	1044
CDR1	0	1	0	0	0	NA	NA	NA	ENST00000370532	2358
CDT1	0	1	0	0	0	NA	NA	NA	ENST00000301019	4914
CDX4	0	1	0	0	0	NA	NA	NA	ENST00000373514	2556
CEACAM20	0	0	1	0	0	NA	NA	NA	ENST00000614924	5364
CEACAM6	0	1	0	0	0	NA	NA	NA	ENST00000199764	3096
CEBPB	0	0	0	1	0	NA	NA	NA	ENST00000303004	3105
CECR2	0	0	1	0	0	NA	NA	NA	ENST00000342247	13356
CEL	0	1	0	0	0	NA	NA	NA	ENST00000372080	6804
CELA3B	1	0	0	0	0	NA	NA	NA	ENST00000337107	2430
CELF1	0	1	0	0	0	NA	NA	NA	ENST00000358597	4374
CEMIP	1	0	0	0	0	NA	NA	NA	ENST00000220244	12249
CENPF	2	0	0	0	0	NA	NA	NA	ENST00000366955	28026
CENPH	1	0	0	0	0	NA	NA	NA	ENST00000283006	2223
CENPI	1	0	0	0	0	NA	NA	NA	ENST00000372927	6804
CENPQ	0	0	1	0	0	NA	NA	NA	ENST00000335783	2412
CEP104	0	1	0	0	0	NA	NA	NA	ENST00000378230	8325
CEP128	2	3	0	0	0	-0.973398656213953	-4.99999951331353	NA	ENST00000281129	9846
CEP152	0	1	0	0	0	NA	NA	NA	ENST00000380950	15390
CEP162	1	0	0	0	0	NA	NA	NA	ENST00000403245	12627
CEP250	0	0	1	0	0	NA	NA	NA	ENST00000397527	21978
CEP290	0	1	0	0	0	NA	NA	NA	ENST00000552810	22311
CEP295	0	1	0	0	0	NA	NA	NA	ENST00000325212	23409
CEP350	0	1	0	0	0	NA	NA	NA	ENST00000367607	28053
CEP70	0	1	0	0	0	NA	NA	NA	ENST00000264982	5373
CEPT1	1	0	0	0	0	NA	NA	NA	ENST00000357172	3744
CER1	1	0	0	0	0	NA	NA	NA	ENST00000380911	2403
CERS3	0	1	0	0	0	NA	NA	NA	ENST00000284382	3447
CFAP46	1	1	0	0	0	NA	NA	NA	ENST00000368586	24435
CFAP47	0	1	0	0	0	NA	NA	NA	ENST00000297866	8784
CFAP52	1	1	0	0	0	NA	NA	NA	ENST00000352665	5580
CFAP54	1	0	0	0	0	NA	NA	NA	ENST00000524981	27864
CFAP58	1	1	0	0	0	NA	NA	NA	ENST00000369704	7848
CFAP77	0	1	0	0	0	NA	NA	NA	ENST00000343036	2880
CFH	1	0	0	0	0	NA	NA	NA	ENST00000367429	11079
CFTR	1	1	0	0	0	NA	NA	NA	ENST00000003084	13320
CGN	1	0	0	0	0	NA	NA	NA	ENST00000271636	10827
CHAF1A	0	1	0	0	0	NA	NA	NA	ENST00000301280	8604
CHCHD4	0	0	0	1	0	NA	NA	NA	ENST00000396914	1278
CHD2	0	3	0	0	0	4.99999625926742	-4.99813915661406	NA	ENST00000394196	16452
CHD3	0	1	0	0	0	NA	NA	NA	ENST00000330494	18000
CHD5	0	1	0	0	0	NA	NA	NA	ENST00000262450	17586
CHD7	1	1	0	0	0	NA	NA	NA	ENST00000423902	26973
CHD8	0	0	0	1	0	NA	NA	NA	ENST00000399982	23229
CHD9	0	1	0	0	0	NA	NA	NA	ENST00000398510	26073
CHEK2	0	1	1	0	0	NA	NA	NA	ENST00000328354	4887
CHKB	0	1	0	0	0	NA	NA	NA	ENST00000406938	3555
CHL1	0	1	0	0	0	NA	NA	NA	ENST00000397491	10872
CHMP2B	1	0	0	0	0	NA	NA	NA	ENST00000263780	1917
CHMP3	0	1	0	0	0	NA	NA	NA	ENST00000263856	1998
CHMP4C	0	1	0	1	0	NA	NA	NA	ENST00000297265	2097
CHPT1	0	2	0	0	0	NA	NA	NA	ENST00000229266	3654
CHRFAM7A	0	1	0	0	0	NA	NA	NA	ENST00000299847	3708
CHRNA3	0	1	0	0	0	NA	NA	NA	ENST00000326828	4545
CHRNA9	0	1	0	0	0	NA	NA	NA	ENST00000310169	4311
CHRNB2	0	1	0	0	0	NA	NA	NA	ENST00000368476	4518
CHRNB3	0	1	0	0	0	NA	NA	NA	ENST00000289957	4122
CHST5	0	1	0	0	0	NA	NA	NA	ENST00000336257	3699
CHST8	0	1	0	0	0	NA	NA	NA	ENST00000262622	3816
CHST9	0	1	0	0	0	NA	NA	NA	ENST00000581714	3987
CHSY3	0	1	0	0	0	NA	NA	NA	ENST00000305031	7938
CIC	0	1	0	0	0	NA	NA	NA	ENST00000575354	14472
CIDEA	0	1	0	0	0	NA	NA	NA	ENST00000320477	1971
CILP2	0	1	0	0	0	NA	NA	NA	ENST00000291495	10404
CKM	0	1	0	0	0	NA	NA	NA	ENST00000221476	3429
CKMT2	0	1	0	0	0	NA	NA	NA	ENST00000254035	3771
CLASP1	0	1	0	0	0	NA	NA	NA	ENST00000263710	13842
CLCA4	1	0	0	0	0	NA	NA	NA	ENST00000370563	8271
CLCN1	0	1	0	0	0	NA	NA	NA	ENST00000343257	8892
CLDN1	1	1	0	0	0	NA	NA	NA	ENST00000295522	1899
CLDN5	0	1	0	0	0	NA	NA	NA	ENST00000618236	1962
CLEC1A	0	1	0	0	0	NA	NA	NA	ENST00000315330	2520
CLEC4C	0	1	0	0	0	NA	NA	NA	ENST00000360345	1917
CLEC4F	0	1	0	0	0	NA	NA	NA	ENST00000272367	5301
CLEC5A	0	1	0	0	0	NA	NA	NA	ENST00000546910	1692
CLIP1	0	1	0	0	0	NA	NA	NA	ENST00000540338	12942
CLK1	0	2	0	0	0	NA	NA	NA	ENST00000321356	4356
CLK2	0	1	0	0	0	NA	NA	NA	ENST00000368361	4491
CLPP	1	0	0	0	0	NA	NA	NA	ENST00000245816	2493
CLSTN2	0	1	0	0	0	NA	NA	NA	ENST00000458420	8595
CLTB	0	1	0	0	0	NA	NA	NA	ENST00000310418	2061
CLUH	0	1	0	0	0	NA	NA	NA	ENST00000435359	11781
CMBL	0	0	0	1	0	NA	NA	NA	ENST00000296658	2205
CMC2	0	1	0	0	0	NA	NA	NA	ENST00000219400	711
CMTM1	1	0	0	0	0	NA	NA	NA	ENST00000457188	1521
CMYA5	0	3	0	0	0	4.99999659626712	-4.99912526495962	NA	ENST00000446378	36621
CNBD1	0	1	0	0	0	NA	NA	NA	ENST00000518476	3924
CNBD2	0	1	0	0	0	NA	NA	NA	ENST00000373973	5184
CNEP1R1	0	1	0	0	0	NA	NA	NA	ENST00000427478	1125
CNGA2	0	1	0	0	0	NA	NA	NA	ENST00000329903	5976
CNGB3	0	1	0	0	0	NA	NA	NA	ENST00000320005	7281
CNNM4	1	0	0	0	0	NA	NA	NA	ENST00000377075	6975
CNPY2	0	1	0	0	0	NA	NA	NA	ENST00000273308	1638
CNTD1	0	1	0	0	0	NA	NA	NA	ENST00000588408	2970
CNTLN	0	0	1	0	0	NA	NA	NA	ENST00000380647	12654
CNTN3	0	2	0	0	0	NA	NA	NA	ENST00000263665	9252
CNTN5	0	2	0	0	0	NA	NA	NA	ENST00000524871	9900
CNTNAP2	1	0	0	0	0	NA	NA	NA	ENST00000361727	11979
CNTNAP4	0	1	0	0	0	NA	NA	NA	ENST00000611870	11772
CNTNAP5	0	7	0	0	0	4.99999948810549	-4.99906521224006	NA	ENST00000431078	11754
COBL	1	0	0	0	0	NA	NA	NA	ENST00000265136	11349
COG3	0	1	0	0	0	NA	NA	NA	ENST00000349995	7452
COL11A1	0	1	0	0	0	NA	NA	NA	ENST00000370096	16254
COL11A2	0	0	1	0	0	NA	NA	NA	ENST00000374708	14850
COL14A1	0	0	1	0	0	NA	NA	NA	ENST00000297848	16164
COL18A1	0	1	0	0	0	NA	NA	NA	ENST00000359759	15786
COL19A1	0	1	0	0	0	NA	NA	NA	ENST00000620364	10278
COL1A1	0	1	0	0	0	NA	NA	NA	ENST00000225964	13176
COL1A2	0	1	0	0	0	NA	NA	NA	ENST00000297268	12294
COL20A1	0	2	0	0	0	NA	NA	NA	ENST00000358894	11556
COL22A1	2	1	0	0	0	-1.84634617338597	-4.99998855478856	NA	ENST00000303045	14634
COL25A1	0	2	0	0	0	NA	NA	NA	ENST00000399132	5886
COL27A1	1	0	0	0	0	NA	NA	NA	ENST00000356083	16740
COL4A3BP	1	0	0	0	0	NA	NA	NA	ENST00000405807	5616
COL4A5	1	0	0	0	0	NA	NA	NA	ENST00000361603	15165
COL4A6	0	2	0	0	0	NA	NA	NA	ENST00000372216	15219
COL5A1	1	3	0	0	0	0.448637039741785	-4.99996305006496	NA	ENST00000371817	16542
COL5A2	0	1	0	0	0	NA	NA	NA	ENST00000374866	13491
COL6A5	0	0	1	1	0	NA	NA	NA	ENST00000312481	23535
COL6A6	0	1	0	0	0	NA	NA	NA	ENST00000358511	20367
COL7A1	0	0	0	1	0	NA	NA	NA	ENST00000328333	26496
COL9A3	1	0	0	0	0	NA	NA	NA	ENST00000343916	6156
COLEC12	1	0	0	0	0	NA	NA	NA	ENST00000400256	6678
COPB2	0	1	0	0	0	NA	NA	NA	ENST00000333188	8154
COPS9	0	0	0	1	0	NA	NA	NA	ENST00000607357	513
COQ8B	0	1	0	0	0	NA	NA	NA	ENST00000324464	4896
CORIN	1	1	0	0	0	NA	NA	NA	ENST00000273857	9378
CORO1C	0	0	0	1	0	NA	NA	NA	ENST00000261401	4266
COX4I1	0	1	0	0	0	NA	NA	NA	ENST00000253452	1521
COX6B1	0	1	0	0	0	NA	NA	NA	ENST00000246554	774
CP	0	1	0	0	0	NA	NA	NA	ENST00000264613	9585
CPA1	1	1	0	0	0	NA	NA	NA	ENST00000011292	3771
CPED1	0	1	0	0	0	NA	NA	NA	ENST00000310396	9234
CPN1	0	1	0	0	0	NA	NA	NA	ENST00000370418	4122
CPNE6	1	1	0	0	0	NA	NA	NA	ENST00000397016	5013
CPNE9	0	1	0	0	0	NA	NA	NA	ENST00000383832	4977
CPS1	1	0	0	0	0	NA	NA	NA	ENST00000233072	13500
CPSF3	0	1	0	0	0	NA	NA	NA	ENST00000238112	6156
CPXM2	0	0	0	1	0	NA	NA	NA	ENST00000241305	6804
CRACR2A	0	2	0	0	0	NA	NA	NA	ENST00000440314	6579
CRB1	0	1	0	0	0	NA	NA	NA	ENST00000367400	12654
CREB3L1	0	1	0	0	0	NA	NA	NA	ENST00000621158	4671
CREB3L3	0	1	0	0	0	NA	NA	NA	ENST00000078445	4149
CRELD2	0	1	0	0	0	NA	NA	NA	ENST00000328268	3177
CRHR1	1	0	0	0	0	NA	NA	NA	ENST00000398285	3996
CRIM1	0	3	0	0	0	4.99999810119741	-4.99987533171546	NA	ENST00000280527	9324
CRISPLD1	0	1	0	0	0	NA	NA	NA	ENST00000262207	4500
CRTC3	0	1	0	0	0	NA	NA	NA	ENST00000268184	5571
CRYAB	0	2	0	0	0	NA	NA	NA	ENST00000227251	1575
CRYBG3	0	1	0	0	0	NA	NA	NA	ENST00000389622	26730
CRYGA	1	0	0	0	0	NA	NA	NA	ENST00000304502	1566
CSAD	0	1	0	0	0	NA	NA	NA	ENST00000444623	4437
CSDE1	0	0	0	1	0	NA	NA	NA	ENST00000358528	7182
CSF1	0	0	0	1	0	NA	NA	NA	ENST00000329608	4986
CSF2RA	0	1	0	0	0	NA	NA	NA	ENST00000381524	3600
CSF2RB	0	1	0	0	0	NA	NA	NA	ENST00000403662	8073
CSMD1	1	2	1	0	0	-0.246661165100631	2.34667854343655	NA	ENST00000520002	32085
CSMD2	1	1	0	0	0	NA	NA	NA	ENST00000241312	31383
CSMD3	1	2	0	0	0	-0.85955908751152	-4.99999947940296	NA	ENST00000297405	33363
CSN1S1	0	2	0	0	0	NA	NA	NA	ENST00000246891	1665
CSNK1D	1	0	0	0	0	NA	NA	NA	ENST00000314028	3735
CSNK1G1	0	1	0	0	0	NA	NA	NA	ENST00000303052	3798
CSNK2A2	1	0	0	0	0	NA	NA	NA	ENST00000262506	3150
CSPG4	0	0	1	0	0	NA	NA	NA	ENST00000308508	20898
CSPP1	0	1	0	0	0	NA	NA	NA	ENST00000262210	10989
CST9	0	1	0	0	0	NA	NA	NA	ENST00000376971	1431
CT47B1	0	1	0	0	0	NA	NA	NA	ENST00000371311	2691
CTBS	0	1	0	0	0	NA	NA	NA	ENST00000370630	3465
CTCFL	0	2	0	0	0	NA	NA	NA	ENST00000243914	5967
CTDSP2	0	1	0	0	0	NA	NA	NA	ENST00000398073	2439
CTLA4	0	1	0	0	0	NA	NA	NA	ENST00000302823	2007
CTNNB1	0	8	0	1	2	4.99998372523421	-1.38773426394123	NA	ENST00000349496	7029
CTNND2	0	2	0	0	0	NA	NA	NA	ENST00000304623	11025
CTSD	0	1	0	0	0	NA	NA	NA	ENST00000236671	3708
CUEDC2	0	1	0	0	0	NA	NA	NA	ENST00000369937	2583
CUL3	0	1	0	0	0	NA	NA	NA	ENST00000264414	6912
CUL9	0	1	0	0	0	NA	NA	NA	ENST00000252050	22653
CUTA	1	1	0	0	0	NA	NA	NA	ENST00000374500	1782
CUX1	0	2	0	0	0	NA	NA	NA	ENST00000292535	13545
CUX2	1	0	0	0	0	NA	NA	NA	ENST00000261726	13374
CWC27	0	0	0	1	0	NA	NA	NA	ENST00000381070	4248
CXCL9	0	0	1	0	0	NA	NA	NA	ENST00000264888	1125
CXCR4	0	0	0	1	0	NA	NA	NA	ENST00000241393	3168
CXorf21	1	1	0	0	0	NA	NA	NA	ENST00000378962	2709
CXorf38	0	1	0	0	0	NA	NA	NA	ENST00000327877	2871
CXorf67	1	0	0	0	0	NA	NA	NA	ENST00000342995	4527
CYFIP1	0	1	0	0	0	NA	NA	NA	ENST00000610365	11277
CYFIP2	0	1	0	0	0	NA	NA	NA	ENST00000616178	11502
CYLC1	2	0	0	0	0	NA	NA	NA	ENST00000329312	5859
CYP11A1	1	0	0	0	0	NA	NA	NA	ENST00000268053	4689
CYP20A1	0	1	0	0	0	NA	NA	NA	ENST00000356079	4158
CYP21A2	2	0	0	0	0	NA	NA	NA	ENST00000418967	4455
CYP26C1	0	1	0	0	0	NA	NA	NA	ENST00000285949	4698
CYP2B6	0	1	0	0	0	NA	NA	NA	ENST00000324071	4419
CYP2C18	1	0	0	0	0	NA	NA	NA	ENST00000285979	4410
CYP2C8	1	0	0	0	0	NA	NA	NA	ENST00000371270	4410
CYP2U1	0	0	0	1	0	NA	NA	NA	ENST00000332884	4896
CYP4A22	0	2	0	0	0	NA	NA	NA	ENST00000371891	4671
CYP4F11	0	1	0	0	0	NA	NA	NA	ENST00000248041	4716
CYP4F8	0	1	0	0	0	NA	NA	NA	ENST00000612078	4680
CYSLTR2	0	1	0	0	0	NA	NA	NA	ENST00000282018	3114
DAAM1	0	2	0	0	0	NA	NA	NA	ENST00000395125	9702
DAAM2	1	0	0	0	0	NA	NA	NA	ENST00000274867	9612
DAB2	0	1	0	1	0	NA	NA	NA	ENST00000320816	6930
DACH2	0	1	0	0	0	NA	NA	NA	ENST00000373125	5391
DACT1	0	3	0	0	0	4.99999625926742	-4.99813915661406	NA	ENST00000335867	7524
DAO	0	1	0	0	0	NA	NA	NA	ENST00000228476	3123
DAXX	0	1	1	2	0	1.67320380921805	4.99999963816906	NA	ENST00000266000	6660
DBF4	0	0	0	1	0	NA	NA	NA	ENST00000265728	6066
DBH	0	1	0	0	0	NA	NA	NA	ENST00000393056	5553
DBN1	0	2	0	0	0	NA	NA	NA	ENST00000309007	5841
DCAF1	0	1	0	0	0	NA	NA	NA	ENST00000423656	13563
DCAF11	0	1	0	0	0	NA	NA	NA	ENST00000446197	4914
DCAF8L1	0	1	0	0	0	NA	NA	NA	ENST00000441525	5400
DCAF8L2	0	1	0	0	0	NA	NA	NA	ENST00000451261	5679
DCC	1	0	0	0	0	NA	NA	NA	ENST00000442544	13023
DCLK1	0	1	1	0	0	NA	NA	NA	ENST00000360631	6660
DCP1B	1	0	0	0	0	NA	NA	NA	ENST00000280665	5553
DCTN1	1	0	0	0	0	NA	NA	NA	ENST00000361874	11502
DDB2	0	0	0	1	0	NA	NA	NA	ENST00000256996	3843
DDO	0	1	0	0	0	NA	NA	NA	ENST00000368924	3321
DDR1	0	1	0	0	0	NA	NA	NA	ENST00000324771	8217
DDRGK1	1	0	0	0	0	NA	NA	NA	ENST00000354488	2826
DDX18	0	1	1	0	0	NA	NA	NA	ENST00000263239	6030
DDX27	0	1	0	0	0	NA	NA	NA	ENST00000371764	7164
DDX39A	0	1	0	0	0	NA	NA	NA	ENST00000242776	3843
DDX47	0	0	0	1	0	NA	NA	NA	ENST00000358007	4095
DDX5	0	0	0	1	0	NA	NA	NA	ENST00000225792	5526
DDX50	0	0	1	0	0	NA	NA	NA	ENST00000373585	6633
DDX53	0	1	0	0	0	NA	NA	NA	ENST00000327968	5679
DDX60L	0	1	0	0	0	NA	NA	NA	ENST00000260184	15354
DECR2	0	1	0	0	0	NA	NA	NA	ENST00000219481	2628
DENND2C	0	1	0	0	0	NA	NA	NA	ENST00000393274	8352
DENND4B	0	1	0	0	0	NA	NA	NA	ENST00000361217	13464
DENND4C	0	0	1	0	0	NA	NA	NA	ENST00000602925	17181
DENND6A	1	0	0	0	0	NA	NA	NA	ENST00000311128	5472
DEUP1	0	0	1	0	0	NA	NA	NA	ENST00000298050	5436
DGAT2L6	0	1	0	0	0	NA	NA	NA	ENST00000333026	3033
DGCR8	0	1	0	0	0	NA	NA	NA	ENST00000351989	6957
DGKD	0	1	0	0	0	NA	NA	NA	ENST00000264057	10926
DGKK	0	1	0	0	0	NA	NA	NA	ENST00000611977	11439
DGKZ	0	1	0	0	0	NA	NA	NA	ENST00000454345	10053
DHCR7	0	1	0	0	0	NA	NA	NA	ENST00000355527	4275
DHH	1	0	0	0	0	NA	NA	NA	ENST00000266991	3564
DHRS9	0	1	0	0	0	NA	NA	NA	ENST00000357546	2871
DHX57	0	1	0	0	0	NA	NA	NA	ENST00000457308	12474
DIAPH3	0	1	0	0	0	NA	NA	NA	ENST00000400324	10737
DICER1	0	0	0	1	0	NA	NA	NA	ENST00000343455	17298
DIDO1	0	2	0	0	0	NA	NA	NA	ENST00000266070	20160
DIO3	0	1	0	0	0	NA	NA	NA	ENST00000510508	2727
DIP2B	0	1	0	0	0	NA	NA	NA	ENST00000301180	14184
DISP3	1	2	0	0	0	0.058709605977965	-4.9999914360459	NA	ENST00000294484	12528
DKC1	0	1	0	0	0	NA	NA	NA	ENST00000369550	4626
DLC1	1	1	0	0	0	NA	NA	NA	ENST00000276297	13752
DLEC1	0	2	0	0	0	NA	NA	NA	ENST00000308059	15795
DLG2	0	1	0	0	0	NA	NA	NA	ENST00000398309	7830
DLGAP3	0	1	0	0	0	NA	NA	NA	ENST00000235180	8811
DLX1	0	1	0	0	0	NA	NA	NA	ENST00000361725	2295
DMAP1	0	0	1	0	0	NA	NA	NA	ENST00000315913	4203
DMD	1	1	0	0	0	NA	NA	NA	ENST00000357033	33165
DMRT2	1	0	0	0	0	NA	NA	NA	ENST00000358146	5049
DMRTB1	0	0	1	0	0	NA	NA	NA	ENST00000371445	3078
